turbidity_ntu,ph,inflow_mld,rainfall_12h_mm,ideal_alum_dose_mg_L,ground_truth_noiseless_mg_L
29.32470623911745,6.7866385396291955,66.73195685174659,0.0,32.72034559580962,31.776563053884747
16.875451292312793,7.4191648422019245,70.58387373774308,0.0,25.869383251230232,29.27429333895491
51.933761873838385,5.942864722420009,86.53212226729462,0.0,48.30109654940743,47.58499442864657
13.334479684198724,7.239323577481818,73.06452855537016,0.0,28.123328481903265,26.10187547853008
11.78747016411758,7.177007701224737,65.45233673889692,0.0,22.715070054302643,24.089002463248463
33.753797462822014,8.159624257431206,43.49740809071368,12.805085416778534,40.14301903222879,41.7670330128054
12.393919546777353,7.052853884537715,73.6205226253717,0.0,27.357670228155524,23.913276458247136
41.64126717754671,6.682905970448608,22.321140497196197,62.206228210289346,40.748066236977145,40.53909353277709
5.888320699356736,7.030905676657429,102.30418854284088,9.794368927030739,19.110377202145152,22.95005961590786
39.116224963996274,6.5306528227859255,55.58112167153944,26.829717661479613,41.49114639614012,39.8219107771194
12.932164650297004,7.167647514914255,84.72677298266443,35.652481322031896,30.56199877706566,30.71166656806793
52.335948516948754,6.793792442747643,25.342537282314993,12.72610671129205,37.44720615788429,36.50184666304397
36.145263775056094,6.76721167017423,88.13484727325316,0.0,29.89773704086693,35.79709109007516
12.995617868405624,6.880685618080072,85.60960389340585,0.0,26.73898309101401,25.81033312604277
55.598435540674174,7.5569916210675725,98.81692227176268,0.0,47.13455224698584,44.77913576339143
22.61742509711748,6.972093023963432,69.91569836280824,36.0354389527662,30.211837322182195,32.551189193870314
19.832640193949718,7.026187883776736,84.4975285887534,0.0,26.105234476874365,27.983172860790273
32.585618419631075,7.6606953238044895,88.98790382114564,0.0,39.14181790572551,38.77864918807038
5.81199525568382,7.453646919451245,70.57787137696303,0.0,25.296190112488254,23.020806355122048
15.849659932310365,7.085104286217883,81.7654592270088,0.0,26.87015614262893,26.583616175036344
6.407694966454682,6.971816786251071,73.60718448910936,0.0,18.255692723151537,19.799718454065424
110.30714729846277,6.9400559957650705,76.83353932844022,30.624374131509725,56.328608716023346,54.54550508897357
4.73279052740844,6.415772343131156,69.61768769847521,22.26011523510606,25.40117912837113,25.757815987636118
38.02622828332826,7.001213005320487,59.440746341231254,45.59697362392443,38.925657535597225,37.97249122982681
19.02660708542781,7.167299599942384,47.86761119505417,0.0,26.524369910037517,26.036529037370812
11.720769765574719,6.402063430249972,58.14113250411859,7.15740145239348,28.764551230510538,28.24182242627608
16.46060096299176,8.37936764065316,96.40047273790402,62.10734257497178,49.69788068145126,48.412633170987284
13.30254652715725,6.8067675070591855,98.58027195090625,0.0,29.51679375464076,27.69656689938135
5.174768380164814,7.351729257167523,48.54498371877176,0.0,19.931370857568282,19.717812002622242
14.252902100182535,6.577522809722212,51.6162039303474,20.61928669608363,30.152429553191148,28.97865909447964
23.003376155277223,7.322979861958814,65.72214882200646,0.0,26.21694573195608,30.49430918819123
28.270727964573048,7.383706096643153,63.40451618667893,0.0,30.51500507667621,32.748777889653105
7.265517334219074,7.046724030981808,29.05523379849801,7.0271441489949655,14.94081003176082,17.827344209220996
11.956007290117183,6.3492873081437295,52.53346701844672,3.1042262309354243,30.752245366358025,27.930823463348847
14.774080084216289,6.676130866990004,86.64076329162215,0.0,29.460684255908667,28.693132991636865
21.695953181652108,6.8748569268096436,48.232113132698416,0.0,29.406947900164663,26.74827035280863
13.745304789191742,7.717859844154849,84.07299928080207,0.0,30.530397938199524,31.657658571483196
13.950683730895271,7.756974435824424,45.483157729667894,38.08730797649629,33.923117613137435,33.42708626033113
20.933889927537702,6.741532645235127,85.3360560995172,23.829353910969665,34.2997165801583,33.81756460206102
6.227077143251691,6.559174737925347,47.373503709190764,0.0,20.844479348449504,21.402290669838465
19.852944640056627,7.798325852936929,91.73769713767601,14.459935658141527,39.35869069869936,37.71442873380811
39.30080704290544,7.559584242217782,75.90699411566243,49.08247408621975,43.844497887360504,45.6343338959195
12.439798896677294,6.848300103114184,98.85639168869268,0.0,23.9792413572384,26.87924667460825
28.77632752646856,6.588406762699649,23.619325777281894,9.343129179041096,32.183944980570445,31.082158338925513
17.17173111433011,6.768557026587969,59.08694425659861,0.0,26.332081490626685,26.7344180583817
12.993732895709243,6.793921867340356,44.36833445392039,20.30990048367301,27.213180953679146,25.641529774414145
28.761165901399018,6.917967814018444,47.47671209197674,48.01394001605046,35.451114127677485,34.787972506339486
8.192693453515881,7.661905901732066,113.87881469148923,18.055375863061986,29.996802580676004,32.712880746052214
89.19614187458103,7.17713034756622,86.40687870571864,35.989741774673725,55.68515754953109,53.36630625728022
17.37849366992488,6.127966091904723,42.73009692967241,44.054910702440814,38.376261391780595,36.61679604458235
55.940070663822674,6.660946856410272,61.32982984546771,0.0,40.87066515674089,39.826499695634396
9.871397650135762,7.230438649304997,41.52940314105667,10.315765448711446,22.187984584909657,22.710438359888215
42.19022120555348,7.583764018083382,60.77777372828983,22.584591371648465,45.281205737478054,41.673825886794155
83.50985907954342,6.483191216170253,72.73611003640622,51.2114956178884,57.82005967717824,56.58322563742529
17.542311922322284,6.687642966378899,55.42613362017232,0.0,27.409719652094036,27.35999079519319
15.09554520638612,6.569940258013994,89.37007035219644,6.616577540162409,34.27763864167249,30.92032781621632
51.36332887561213,7.387076633286983,35.92645826792683,17.694423944528552,39.520462532332026,39.49810343471453
11.172978873508898,6.822822263440808,113.53884741336717,33.28538755638536,31.12674204839894,32.13124282724626
29.398395264955404,7.179677422654061,90.57765517766086,0.0,27.690279677286984,33.39415218396274
68.32754235720516,6.789907415194952,91.44599101145735,0.0,43.114802143397604,43.79331063542026
30.00350550798474,6.593652589651205,59.047956328747,0.0,31.293924328229185,33.18582698462176
47.38336317556597,7.074971289829894,73.04339890350965,21.547229032817576,40.18347673817045,39.28721796309292
67.26363526083931,8.107507611198223,67.92093248996233,0.0,51.48189583210535,50.0607686482971
16.484354201499713,6.725515639351522,52.005284204639736,36.380285231966546,31.091236018978893,30.584301073003406
74.40418833764254,8.190975869081106,51.45096974145274,7.711015558180984,51.04472802090884,52.174672474399706
18.27845906313602,6.208160308391489,66.81650620147046,6.5446570900788,34.47052828746261,33.881574524825744
27.70435880078172,6.922431096415235,50.080521373967315,13.84709333317875,27.48981728544108,30.357757392053617
26.494291800325882,7.038308271192399,80.52999151145815,0.0,29.393961971210732,30.286355270554346
36.1177020030955,7.147730296824899,86.77698477884566,69.79094095006751,41.37046679283243,44.759726915871184
30.107636646621497,6.504831318077233,59.64497677689232,30.398052260230955,36.310310515757166,38.019129213678674
22.03419766125215,7.634791354258424,89.26545040554564,0.0,38.98294513054926,34.91865664089531
36.77339674907442,7.123009667396329,44.6852019798765,0.0,31.695512318659915,31.481228921158372
20.36235880945515,7.311047301162865,50.76425306429944,31.949467792438007,33.66493884890537,32.011059471758976
27.464334620248678,6.528150077178567,120.0,0.0,38.22255375148147,37.82539465448681
26.397511618239747,6.298310074785219,78.35946196271604,60.357559817056035,45.00168522523894,44.30953933087061
11.682006190026991,7.074076695308508,55.1226462749648,21.188320851534503,28.201840511854893,24.72599423682884
36.28923169775401,6.363118315639335,50.12617811397105,76.34979407864402,46.31789679784731,46.4461942010016
18.104202546196948,6.6985773916921305,58.10260204697499,40.944003056892356,35.762930099302956,32.70158796931791
86.78892213207288,7.481389217005157,77.69826731909299,76.72825374273192,60.59572180618245,61.71028547929192
150.0,6.940522721011454,65.05986962779767,21.67417181771544,58.38598556846868,58.45905412616366
25.951603556773964,7.8487822266960245,90.88275833809539,23.617246594380127,45.33869811397912,41.726910872216436
17.420812164231446,7.514133390121682,26.5844716896708,0.0,27.8627548948277,26.88260014195091
5.980808828694901,6.413763275939742,60.731668263808366,0.0,24.25781072597049,23.618249972683685
6.507680198364456,6.723976189880198,79.126549161059,0.0,21.10196840615607,22.636194371698352
8.103383022325378,6.14463890888015,44.34978445349023,8.196373573350952,30.188591135894164,27.374795097533266
7.931296768158819,7.072093915064677,64.62057225973318,0.0,20.821385666671844,20.65053310061724
9.109162262585972,8.269570433218874,38.18539955936883,0.0,25.730522292266166,30.50923768018053
30.69483994066904,6.988620856874203,39.688629065772986,0.0,28.57831029102475,28.174847798109457
57.30975474644807,7.133738466308441,72.55517199402848,11.573915578330391,38.72856213842124,40.84875545864463
48.362135477301,7.508341661069932,56.87891750451707,0.0,40.33095557278478,39.20199477051203
18.40932052705761,6.901891883046768,69.07036192714467,0.0,29.278118267734868,26.826345322873756
6.56007842158975,6.9160572864921415,40.95655697835822,0.0,19.412559082941016,17.832316855579784
15.398293528219241,8.121015214437577,89.53545928303586,0.0,38.8787020685687,36.66262187722084
14.379314845877609,6.531965172433747,69.26697653479938,0.0,29.558828293156687,28.45661900437399
53.145704969772346,7.257547897540154,70.60082431927131,0.0,39.0040567808322,39.14195589272611
21.50183553142705,6.170408796793658,65.38624981175602,0.0,34.19991836176802,34.619760412986714
18.459245979899947,6.962661240725759,46.120811519705114,12.15317775195043,27.575130327144016,25.87822468553962
8.925045684565928,7.131508725007096,80.82773519546588,30.56538935440697,26.313707447355377,26.974196246137165
45.25709012748432,7.010584528166997,63.99078430988041,22.443118461821733,38.5722931570105,37.44443266795175
64.62941568039659,6.916347178990361,51.312387976564224,0.0,39.41388298846384,38.607444049463155
56.60775186004869,7.335565777953633,93.28448945421923,0.0,40.15584837825729,42.50676957889488
9.218526321625943,7.202044184463396,62.31664599471724,0.0,26.05834825446889,22.546692202505877
11.05718621807122,7.046308997387688,81.50161949244941,0.0,26.130730089095298,23.742335711784484
45.23300695631049,6.320942381742662,72.01056331792972,0.0,39.848236101098365,41.19873168751935
42.59063114235006,6.794013859456575,120.0,0.0,42.045343306665124,39.91791049460179
34.06428087723008,6.095809467329129,75.38207015892137,6.510667792098973,41.070841148828514,41.3076892094059
28.676665920558822,7.080159923636939,72.71751276378235,0.0,29.347020369732434,30.796909616109136
33.108687385914,6.231212056511471,64.74253953217159,0.0,37.41954008440002,38.01045574736942
47.99370032329248,6.277968133587703,89.08129922534653,0.0,43.05295237706662,43.679036418411414
26.593349502730636,6.718779808266049,75.33465783459852,0.0,31.808551059430222,32.17242133826189
15.794832342350658,7.133740161429221,93.31556457674981,8.45462908483653,30.10708931328285,29.05385464567535
79.20378603493918,7.193944302623767,96.8604038336857,70.32010757051363,57.491790781615414,58.18402003035959
10.970383064116527,7.309949523642112,69.32655138097839,0.0,25.50080527820542,25.179067008427133
19.38888607334846,6.474439572517702,72.51634308438008,71.20692214641134,38.438536131665515,40.56734270662161
57.81426653543224,7.715815449260311,47.535503590340966,0.0,42.93107007600116,42.67614221192197
16.424463477023608,7.6381392633344465,94.46330116127406,8.030017720803288,32.2931403460981,34.0925447208808
57.80020619695987,6.990279245884112,120.0,0.0,38.932853299157415,41.87983585047982
